Movie_name,Movie_release_date,Ratings,Wikipedia_movie_ID,Movie_box_office_revenue,Nomination,diversity,actor_number
Mujhse Dosti Karoge!,2002,5.1,1324831,,False,0.09016844005556021,4
Mujhse Shaadi Karogi,2004,6.7,2038178,,False,0.18033688011112042,2
Mukhbiir,2008,7.0,19372157,,False,0.09016844005556021,4
Mukti,1977,7.2,29530341,,False,0.09016844005556021,4
Mulan,1998,7.7,55720,304320254.0,True,1.9718967441318,6
Mulan,1998,7.7,55720,304320254.0,True,1.9718967441318,6
Mulholland Drive,2001,7.9,20786,20112339.0,True,1.9426950408889636,4
Mulholland Falls,1996,6.3,2771118,11526099.0,False,0.8548553575682338,5
Multiple Sarcasms,2010,4.7,12429317,,False,0.4620835257796325,4
Multiplicity,1996,6.1,736200,21075014.0,False,0.633947652638736,3
Mumbai Diaries,2010,7.0,25098171,,False,0.18033688011112042,2
Mumbai Express,2005,6.0,5303013,,False,0.12022458674074694,3
Mumbai Godfather,2005,3.7,8671328,,False,0.18033688011112042,2
Mumbai Matinee,2003,5.1,15877215,,False,0.18033688011112042,2
Mumbai Meri Jaan,2008,7.7,11190234,,False,0.18033688011112042,2
Mumbai Se Aaya Mera Dost,2003,3.3,15916538,,False,0.18033688011112042,2
Mumford,1999,6.8,4489906,4555459.0,False,0.8548553575682338,5
Munchie,1992,3.5,23941849,,False,0.18033688011112042,2
Munchies,1987,3.9,4500801,,False,0.9713475204444818,2
Munde U.K. De,2009,6.3,20773812,,False,0.18033688011112042,2
Mungaru Male,2006,8.4,10044747,,False,0.18033688011112042,2
Muni,2007,6.2,9948022,,False,0.09016844005556021,4
Munich,2005,7.5,2311219,130358911.0,True,1.687393134834616,7
Munna Bhai M.B.B.S.,2003,8.1,903140,,True,0.9713475204444818,2
Muppet Treasure Island,1996,6.9,1458752,34327391.0,False,1.092765960500042,4
Muppets from Space,1999,6.2,1458772,22323612.0,False,0.633947652638736,3
Muqabla,1993,4.6,15411938,,False,0.4620835257796325,4
Muqaddar,1996,6.1,20904377,,False,0.09016844005556021,4
Muqaddar Ka Sikandar,1978,7.4,5089524,,True,0.18033688011112042,2
Murai Maman,1995,6.3,35226968,,False,0.18033688011112042,2
Murali Krishna,1964,7.8,31672644,,False,0.18033688011112042,2
Murder,2004,5.5,2157529,,False,0.12022458674074694,3
Murder at 1600,1997,6.1,2709182,25804707.0,False,1.4782619058470117,3
Murder by Death,1976,7.3,725468,32511047.0,False,1.4782619058470117,3
Murder by Decree,1979,6.8,431530,,False,0.9713475204444818,2
Murder by Numbers,2002,6.2,617063,56714147.0,False,0.9713475204444818,2
Murder in the First,1995,7.3,1528272,17381942.0,False,1.092765960500042,4
Murder on the Orient Express,1974,7.2,5028092,,True,0.8775019826331378,5
"Murder, Inc.",1960,6.6,1365621,,True,0.9713475204444818,2
Murderers' Row,1966,5.8,3720684,,False,0.12022458674074694,3
Murders in the Rue Morgue,1932,6.3,5479998,,False,0.9713475204444818,2
Murphy's Romance,1985,7.0,168551,30762621.0,True,0.9713475204444818,2
Murphy's War,1971,6.7,882438,,False,0.18033688011112042,2
Muscle Beach Party,1964,5.2,4389723,,False,1.4782619058470117,3
Music Box,1989,7.3,770128,6263883.0,True,1.4782619058470117,3
Music Within,2007,7.2,13370664,153205.0,False,0.633947652638736,3
Music and Lyrics,2007,6.5,8548898,145896422.0,False,1.092765960500042,4
Music for Millions,1944,6.7,26178713,,True,0.9713475204444818,2
Music of the Heart,1999,6.7,689549,14859394.0,True,2.383850824833045,5
Must Love Dogs,2005,5.9,2450370,58405313.0,False,0.9713475204444818,2
Mutants,2008,2.4,24211904,,False,0.9713475204444818,2
Muthu,1995,7.5,4317586,,False,0.12022458674074694,3
Mutiny on the Bounty,1935,7.6,3992212,4460000.0,True,0.9713475204444818,2
Mutiny on the Bounty,1935,7.6,3992212,4460000.0,True,0.9713475204444818,2
Mutiny on the Bounty,1962,7.2,3992363,,True,0.633947652638736,3
Mutiny on the Bounty,1962,7.2,3992363,,True,0.633947652638736,3
My 5 Wives,2000,4.8,25829166,,False,0.9713475204444818,2
My Baby's Daddy,2004,4.5,2058214,,False,1.092765960500042,4
My Beautiful Laundrette,1985,6.8,1428955,2451545.0,True,1.4782619058470117,3
My Best Fiend,1999,7.8,2429734,,False,0.633947652638736,3
My Best Friend's Girl,2008,5.8,14790659,41622502.0,False,0.8548553575682338,5
My Best Friend's Wedding,1997,6.3,277148,299288605.0,True,1.092765960500042,4
My Big Fat Greek Wedding,2002,6.6,431333,368744044.0,True,1.4782619058470117,3
My Big Fat Independent Movie,2005,3.2,6256750,,False,0.9713475204444818,2
My Big Love,2008,5.9,20863875,,False,0.18033688011112042,2
My Bloody Valentine,2009,5.4,16055802,100734718.0,False,0.9713475204444818,2
My Blue Heaven,1990,6.2,1380313,23591472.0,False,0.9713475204444818,2
My Blue Heaven,1990,5.0,1380313,23591472.0,False,0.9713475204444818,2
My Blueberry Nights,2007,6.6,4758386,21968877.0,False,1.9718967441318,6
My Bodyguard,1980,7.1,3753182,22482952.0,False,0.633947652638736,3
My Boss's Daughter,2003,4.7,5098517,18191005.0,False,1.4782619058470117,3
My Boyfriend's Back,1993,5.5,1032643,3335984.0,False,0.4620835257796325,4
My Brother the Pig,1999,4.2,11723307,,False,0.633947652638736,3
My Cousin Rachel,1952,7.0,1365411,1300000.0,True,0.9713475204444818,2
My Cousin Vinny,1992,7.6,324616,64088552.0,True,0.18033688011112042,2
My Dear Secretary,1948,5.7,23972445,,False,0.18033688011112042,2
My Fair Lady,1964,7.7,4836072,72000000.0,True,0.9713475204444818,2
My Father the Hero,1994,5.5,10915095,25479558.0,False,0.18033688011112042,2
My Favorite Blonde,1942,7.0,15065390,,False,1.2605435689860718,6
My Favorite Brunette,1947,6.7,2246979,,False,0.9713475204444818,2
My Favorite Martian,1999,5.1,7887331,36850101.0,False,1.9718967441318,6
My Favorite Year,1982,7.3,168483,20123620.0,True,1.4782619058470117,3
My Fellow Americans,1996,6.5,798584,22313201.0,False,1.092765960500042,4
My First Mister,2001,7.1,3016738,,False,1.4782619058470117,3
My First Romance,2003,6.5,14144926,,False,0.9713475204444818,2
My Friend Irma,1949,6.4,5184523,,False,0.633947652638736,3
My Friend Irma Goes West,1950,6.0,5318135,2400000.0,False,0.18033688011112042,2
My Giant,1998,5.0,4228739,8072007.0,False,1.4782619058470117,3
My Girl,1991,6.9,673407,,False,0.9713475204444818,2
My Girl 2,1994,5.3,710906,17359799.0,False,0.18033688011112042,2
My Girl Tisa,1948,6.6,32204055,,False,1.4782619058470117,3
My Girlfriend's Boyfriend,2010,5.8,23063745,,False,0.9713475204444818,2
My Last Five Girlfriends,2009,5.7,26218953,,False,0.18033688011112042,2
My Left Foot,1989,7.8,129542,14743391.0,True,0.9713475204444818,2
My Life,1993,6.8,5549799,27484464.0,False,1.4782619058470117,3
My Life So Far,1999,6.5,8760676,635620.0,False,1.092765960500042,4
My Life Without Me,2003,7.4,574210,9726954.0,False,1.4782619058470117,3
My Little Pony: The Movie,1986,5.9,3820085,5958456.0,False,0.9713475204444818,2
My Man Godfrey,1936,7.9,74979,,True,0.9713475204444818,2
My Mom's New Boyfriend,2008,5.3,18929976,,False,0.633947652638736,3
My Monster Mom,2008,5.0,16840772,,False,0.18033688011112042,2
My Mother Frank,2000,6.4,10586341,,False,0.9713475204444818,2
My Name Is Anthony Gonsalves,2008,3.9,11176488,,False,0.07213475204444818,5
My Name Is Nobody,1973,7.3,2112239,,False,0.9713475204444818,2
My Neighbor Totoro,1988,8.1,20669,,False,0.18033688011112042,2
My One and Only,2009,6.5,18454887,3026272.0,False,1.092765960500042,4
My Own Love Song,2010,5.7,21639537,,False,0.8775019826331378,5
My Own Private Idaho,1991,7.0,605198,6401336.0,False,1.9426950408889636,4
My Sexiest Year,2007,5.7,5499618,,False,0.36073181766652895,5
My Sister's Keeper,2009,7.3,15739815,95714875.0,False,0.8548553575682338,5
My Six Loves,1963,6.5,27970391,,False,0.633947652638736,3
My Son the Fanatic,1997,6.8,9710883,,False,0.633947652638736,3
"My Son, My Son, What Have Ye Done",2009,6.1,21811510,,False,1.9426950408889636,4
My Soul to Take,2010,4.8,24872588,20976402.0,False,0.9713475204444818,2
My Stepmother Is an Alien,1988,5.4,713375,13854000.0,False,0.633947652638736,3
My Summer Story,1994,5.6,1291440,,False,0.633947652638736,3
My Super Ex-Girlfriend,2006,5.2,4933146,60984606.0,False,0.4620835257796325,4
My Tutor,1983,5.2,8365100,22587000.0,False,1.4782619058470117,3
My Week with Marilyn,2011,6.9,29034540,71986895.0,True,0.633947652638736,3
My Wife's Murder,2005,6.1,21176707,,False,0.9713475204444818,2
Myra Breckinridge,1970,4.5,6782517,4000000.0,False,1.4782619058470117,3
Mysterious Mr. Moto,1938,6.7,19208905,,False,0.9713475204444818,2
Mysterious Skin,2004,7.6,2141418,1524966.0,False,0.18033688011112042,2
Mystery Date,1991,6.0,12191026,6166819.0,False,0.9713475204444818,2
Mystery Men,1999,6.1,295757,33461011.0,False,2.4936228028484524,9
Mystery Street,1950,7.2,2318141,,True,0.9713475204444818,2
Mystery Train,1989,7.5,3509663,,False,1.4782619058470117,3
"Mystery, Alaska",1999,6.7,2825783,8891623.0,False,1.9718967441318,6
Mystic River,2003,7.9,460052,156822020.0,True,1.4782619058470117,3
Na Tum Jaano Na Hum,2002,4.9,2517072,,False,0.09016844005556021,4
Naach,2004,4.4,4582680,,False,0.18033688011112042,2
Naajayaz,1995,5.6,8770314,,False,0.18033688011112042,2
Naalu Pennungal,2007,6.5,14903088,,False,0.12022458674074694,3
Naan Avanillai 2,2009,5.8,21860614,,False,0.09016844005556021,4
Naaraaz,1994,4.7,29472242,,False,0.07213475204444818,5
Nacho Libre,2006,5.9,2439396,99255460.0,False,0.9713475204444818,2
Nadaan,1971,6.1,20581104,,False,0.18033688011112042,2
Nadine,1987,5.5,12456476,5669831.0,False,0.633947652638736,3
Nadja,1994,6.0,2812082,,False,0.4620835257796325,4
Nadodi Mannan,1958,7.8,18849366,,False,0.9713475204444818,2
Nafrat,1973,5.1,20903386,,False,0.18033688011112042,2
Nagarangalil Chennu Raparkam,1990,7.0,26131098,,False,0.12022458674074694,3
Nagarathil Samsara Vishayam,1991,5.3,28330018,,False,0.18033688011112042,2
Nagarik,1977,7.9,7463777,,False,0.18033688011112042,2
Nagin,1954,6.7,9489056,,False,0.12022458674074694,3
Nagin,1976,6.1,9584958,,False,0.633947652638736,3
Naina,2005,4.2,1896242,,False,0.12022458674074694,3
Naked,1993,7.7,1705391,1769306.0,False,0.9713475204444818,2
Naked Among Wolves,1963,7.2,23091399,,False,0.9713475204444818,2
Naked Weapon,2002,5.5,5526916,,False,0.9713475204444818,2
Naked in New York,1993,5.6,5203014,1038959.0,False,0.5052528044180646,8
Naksha,2006,3.6,6608849,,False,0.12022458674074694,3
Nala Damayanthi,2003,7.0,4636143,,False,0.12022458674074694,3
Namak Halaal,1982,7.2,5179763,,False,0.4620835257796325,4
Namak Haraam,1973,7.2,5181141,,False,0.09016844005556021,4
Namastey London,2007,7.1,8580865,,False,0.4620835257796325,4
Namkeen,1982,7.8,4409932,,False,0.633947652638736,3
Nanak Naam Jahaz Hai,1969,8.5,35249151,,False,0.633947652638736,3
Nancy Drew,2007,5.9,4207567,59666930.0,False,0.8775019826331378,5
Nandanam,2002,7.4,25965187,,False,0.18033688011112042,2
Nandha,2001,7.6,4877390,,False,0.18033688011112042,2
Nandu,1981,7.0,19854622,,False,0.18033688011112042,2
Nanking,2007,7.7,8303428,,False,1.4782619058470117,3
Napoleon,1994,6.3,15079534,,True,0.9713475204444818,2
Napoleon Dynamite,2004,7.0,882119,46118099.0,False,1.092765960500042,4
Napoleon and Samantha,1972,6.0,1014229,,True,0.18033688011112042,2
Naqaab,2007,5.4,8591389,,False,0.12022458674074694,3
Naran,2005,7.3,2889537,,False,0.12022458674074694,3
Narasimham,2000,7.6,20663735,,False,0.12022458674074694,3
Narc,2002,7.1,2378208,12633747.0,False,1.092765960500042,4
Naseeb,1981,7.1,10593126,,False,0.2946177086188567,6
Naseeb,1998,5.3,35484371,,False,0.18033688011112042,2
Nashville,1975,7.6,75259,9984123.0,True,0.9713475204444818,2
Nasrani,2007,4.6,13761516,,False,0.18033688011112042,2
National Lampoon's Animal House,1978,7.4,75261,141600000.0,False,1.092765960500042,4
National Lampoon's Christmas Vacation,1989,7.5,1125221,71319546.0,False,0.8548553575682338,5
National Lampoon's European Vacation,1985,6.2,1852179,74964621.0,False,0.633947652638736,3
National Security,2003,5.6,2198959,50097949.0,False,1.092765960500042,4
National Treasure,2004,6.9,699208,347512318.0,False,0.8548553575682338,5
National Treasure: Book of Secrets,2007,6.5,3710785,457364600.0,False,1.668135800595752,7
Natpukkaga,1998,7.0,24898329,,False,0.12022458674074694,3
Natural Born Killers,1994,7.2,21180,61615296.0,False,0.8775019826331378,5
Nausicaä of the Valley of the Wind,1984,8.0,92689,,False,1.2815126662683904,6
Naya Daur,1957,7.9,9001270,,False,0.633947652638736,3
Nayak: The Real Hero,2001,7.8,5109871,,False,0.09016844005556021,4
Nayakan,2010,6.5,3052538,,False,0.18033688011112042,2
Nayee Padosan,2003,5.5,32253591,,False,0.12022458674074694,3
Nazrana,1987,5.1,30714883,,False,0.12022458674074694,3
Necessary Roughness,1991,6.2,3681139,26255594.0,False,1.2815126662683904,6
Ned Kelly,2003,6.4,1394661,,False,1.092765960500042,4
Nee Varuvai Ena,1999,6.4,6795090,,False,0.18033688011112042,2
Neel Kamal,1947,7.7,9265053,,True,0.9713475204444818,2
Neel Kamal,1968,6.8,9265338,,True,0.633947652638736,3
Nell,1994,6.5,207680,106683817.0,True,0.9713475204444818,2
Nenunnanu,2004,5.3,6005439,,False,0.09016844005556021,4
Neo Ned,2005,6.9,7440348,,False,1.4782619058470117,3
Neptune's Daughter,1949,6.3,14172084,,True,1.4782619058470117,3
Nesam,1997,5.5,6795126,,False,0.12022458674074694,3
Netherbeast Incorporated,2007,5.5,11250843,,False,0.9713475204444818,2
Nevada,1997,5.3,19025284,,False,1.4782619058470117,3
Nevada Smith,1966,6.9,1343973,,False,0.633947652638736,3
Never Been Kissed,1999,6.0,2080169,84565230.0,False,0.8775019826331378,5
Never Die Alone,2004,5.6,1609729,,False,0.9713475204444818,2
Never Ever,1996,4.5,15239845,,False,0.9713475204444818,2
Never Let Me Go,2010,7.1,22547614,11509512.0,False,1.4782619058470117,3
Never Love a Stranger,1958,5.4,27042637,,False,0.18033688011112042,2
Never Say Goodbye,1946,6.7,21086965,,False,0.9713475204444818,2
Never Say Never Again,1983,6.1,490101,160000000.0,False,0.8548553575682338,5
Never So Few,1959,5.8,4112484,,False,0.8548553575682338,5
Never Too Young to Die,1986,4.8,30578107,,False,0.633947652638736,3
Never a Dull Moment,1968,6.1,5083033,,False,0.9713475204444818,2
Nevermore,2007,7.9,16328018,,False,0.9713475204444818,2
Neverwas,2005,6.5,19189562,,False,0.8548553575682338,5
New Best Friend,2002,5.2,254132,,False,0.9713475204444818,2
New Delhi,1956,7.5,25479657,,False,0.18033688011112042,2
New Delhi Times,1986,7.9,26207410,,False,0.18033688011112042,2
New Jack City,1991,6.6,686066,,False,1.4782619058470117,3
New Morals for Old,1932,5.4,36258161,,False,0.9713475204444818,2
New Police Story,2004,6.9,2452459,,False,0.18033688011112042,2
New World,1995,6.0,17956798,,False,0.9713475204444818,2
New Year's Eve,2011,5.6,29679260,142044638.0,False,1.051573704333331,11
New Year's Evil,1980,4.9,15589712,,False,0.9713475204444818,2
New York,2009,6.8,19093155,,False,0.633947652638736,3
New York Minute,2004,4.9,788543,21289826.0,False,0.8775019826331378,5
New York Stories,1989,6.4,987370,10763469.0,False,1.295383130380513,9
"New York, I Love You",2008,6.2,17292183,8049666.0,False,0.9595524032231776,8
"New York, New York",1977,6.6,1230920,13800000.0,False,1.4782619058470117,3
Newsies,1992,6.9,944471,2819485.0,False,1.5385416516886434,5
Next,2007,6.2,1964091,76066841.0,False,0.6974642862568391,6
Next Day Air,2009,5.7,14935392,10027047.0,False,0.9713475204444818,2
Next Friday,2000,6.1,1409356,59827328.0,False,1.092765960500042,4
Next Stop Wonderland,1998,6.6,4541896,3386698.0,False,1.5385416516886434,5
"Next Stop, Greenwich Village",1976,7.0,11804101,,False,0.633947652638736,3
Next of Kin,1989,5.9,9626476,15942628.0,False,1.4782619058470117,3
Nice Dreams,1981,6.1,2102931,37000000.0,False,1.4782619058470117,3
Nice Guy Johnny,2010,6.2,28388755,,False,0.18033688011112042,2
Nicholas Nickleby,2002,7.1,12938853,3651462.0,False,1.4782619058470117,3
Nicholas and Alexandra,1971,7.2,99464,,True,0.633947652638736,3
Nick and Norah's Infinite Playlist,2008,6.6,14238581,33506137.0,False,0.8548553575682338,5
Nick of Time,1995,6.3,1881878,8175346.0,False,0.9713475204444818,2
Nigahen: Nagina Part II,1989,5.1,32269409,,False,0.633947652638736,3
Night Falls on Manhattan,1996,6.6,2823258,9889670.0,False,0.8775019826331378,5
Night Owl,1993,5.2,9894921,,False,0.9713475204444818,2
Night People,1954,6.5,16053851,2150000.0,True,0.18033688011112042,2
Night Shift,1982,6.5,533767,23600000.0,False,0.4620835257796325,4
Night Train,2009,5.7,17148591,,False,1.092765960500042,4
Night Trap,1993,4.2,14831897,,False,0.9713475204444818,2
Night Visitor,1989,4.9,14220618,,False,0.9713475204444818,2
Night and the City,1992,5.8,2721832,6202756.0,False,0.4620835257796325,4
Night at the Museum,2006,6.5,4167411,574480841.0,False,1.1468049064860624,10
Night at the Museum: Battle of the Smithsonian,2009,6.0,18764957,413106170.0,False,1.30703262887069,9
Night on Earth,1991,7.7,2269393,2015810.0,False,2.383850824833045,5
Nighthawks,1981,6.3,2729504,,False,1.4782619058470117,3
Nightmares,1983,5.7,2276238,6670680.0,False,0.9713475204444818,2
Nights in Rodanthe,2008,6.0,13392017,84375061.0,False,1.4782619058470117,3
Nightwatch,1997,6.2,1624928,1278516.0,False,0.633947652638736,3
Nijam,2003,6.6,6680122,,False,0.12022458674074694,3
Nikaah,1982,6.8,11051391,,True,0.18033688011112042,2
Nil by Mouth,1997,7.3,3783905,266130.0,False,0.18033688011112042,2
Nilaave Vaa,1998,7.4,9650843,,False,0.18033688011112042,2
Nim's Island,2008,6.0,14873897,100076342.0,False,0.9713475204444818,2
Nina's Heavenly Delights,2006,6.3,7305656,,False,1.092765960500042,4
Ninaithale Inikkum,1979,6.8,10791937,,False,0.18033688011112042,2
Ninaithen Vandhai,1998,7.8,9633777,,False,0.18033688011112042,2
Nine,2009,5.8,16002873,53998806.0,True,1.9718967441318,6
Nine Lives,2005,6.7,4650848,1562923.0,True,1.062182563250902,7
Nine Months,1995,5.5,699336,138510230.0,False,1.092765960500042,4
Ninja Assassin,2009,6.3,17527920,61601280.0,False,0.633947652638736,3
Ninja Cheerleaders,2008,3.4,10057676,,False,0.9713475204444818,2
Ninotchka,1939,7.8,62118,,True,1.092765960500042,4
Ninth Street,1999,6.8,7077541,,False,0.9713475204444818,2
Nirbhay,1996,6.4,29699054,,False,0.09016844005556021,4
Nirnayam,1991,7.1,25502752,,False,0.9713475204444818,2
Nishana,1995,5.6,30108381,,False,0.12022458674074694,3
Nishant,1975,7.6,12558882,,False,0.18033688011112042,2
Nixon,1995,7.1,171078,13560960.0,True,1.668135800595752,7
No Code of Conduct,1998,4.7,15790648,,False,0.9713475204444818,2
No Entry,2005,6.6,4356664,,True,0.633947652638736,3
No Escape,1994,6.1,2430462,15339030.0,False,1.5385416516886434,5
No Highway in the Sky,1951,7.1,2229439,1150000.0,False,0.18033688011112042,2
No Holds Barred,1989,4.4,1623500,16093651.0,False,1.092765960500042,4
"No Leave, No Love",1946,5.8,31331222,,False,0.18033688011112042,2
No Looking Back,1998,5.9,12394296,222099.0,False,0.09016844005556021,4
No Man's Land,1987,6.1,3388805,2877571.0,True,1.4782619058470117,3
No Man's Land,2001,7.9,213401,,True,0.633947652638736,3
No Mercy,1986,5.7,4038581,12303904.0,False,0.18033688011112042,2
No One Writes to the Colonel,1999,6.6,19031154,,False,0.9713475204444818,2
No Reservations,2007,6.3,10746393,92601050.0,False,1.092765960500042,4
No Shame,2001,6.4,21815079,,False,0.9713475204444818,2
No Small Affair,1984,5.5,8674127,4994094.0,False,0.9713475204444818,2
No Strings Attached,2011,6.2,29171676,147780440.0,False,1.2815126662683904,6
No Such Thing,2001,6.0,6434159,,False,0.9713475204444818,2
No Time for Comedy,1940,6.2,14411179,,False,1.092765960500042,4
No Way Out,1987,7.1,886560,35509515.0,True,1.5385416516886434,5
Nobel Son,2007,6.1,2819995,545582.0,False,0.5868128546729793,7
Nobel Thief,2011,6.6,29552360,,False,0.18033688011112042,2
Nobody Knows Anybody,1999,5.9,29259188,,False,0.18033688011112042,2
Nobody's Baby,2001,6.2,26177277,,False,1.4782619058470117,3
Nobody's Fool,1986,5.4,8849424,563358.0,True,0.18033688011112042,2
Nobody's Fool,1994,7.3,171070,39491975.0,True,0.18033688011112042,2
Noel,2004,6.1,1606173,,False,1.2605435689860718,6
Nomads,1986,5.2,7505990,2278264.0,False,0.9713475204444818,2
Norbit,2007,4.2,7261333,159313561.0,True,1.092765960500042,4
Normal Adolescent Behavior,2007,5.0,6247686,,False,0.633947652638736,3
Normal Life,1996,6.2,12883423,,False,0.9713475204444818,2
Norman,2010,6.4,29107564,,False,0.9713475204444818,2
North,1994,4.5,939203,,False,1.087593022390423,7
North Country,2005,7.3,2148370,23624242.0,True,0.9713475204444818,2
North by Northwest,1959,8.3,73412,13275000.0,True,0.9713475204444818,2
North of the Great Divide,1950,6.1,23691199,,False,0.9713475204444818,2
North to Alaska,1960,6.9,3747178,5000000.0,False,0.18033688011112042,2
Northfork,2003,6.2,4022937,,False,1.9718967441318,6
Northwest Passage,1940,7.0,1473007,,True,0.9713475204444818,2
Norwood,1970,5.3,1985720,,False,0.18033688011112042,2
Nostalghia,1983,7.9,2192166,,False,0.9713475204444818,2
Not Another Teen Movie,2001,5.8,1519350,66468332.0,False,0.36073181766652895,5
Not Forgotten,2009,4.7,22747963,,False,0.633947652638736,3
Not Now Darling,1973,5.6,18768330,,False,0.18033688011112042,2
Not Without My Daughter,1991,6.5,1808380,14789113.0,False,0.9713475204444818,2
"Not with My Wife, You Don't!",1966,5.7,10715230,,False,0.18033688011112042,2
Notebook,2006,7.0,10404153,,False,0.09016844005556021,4
Notes on a Scandal,2006,7.4,8708612,49752391.0,True,0.12022458674074694,3
Nothing But Trouble,1991,5.1,4520121,8479793.0,False,0.9713475204444818,2
Nothing Lasts Forever,1984,6.2,1452866,,False,1.5385416516886434,5
Nothing Like the Holidays,2008,6.1,17203681,,False,1.5385416516886434,5
Nothing in Common,1986,5.9,1658116,32324557.0,False,0.9713475204444818,2
Nothing to Lose,1997,6.7,2608958,44480039.0,False,0.633947652638736,3
Notorious,1946,7.9,255198,,True,0.9713475204444818,2
Notting Hill,1999,7.2,204019,363889700.0,False,1.2605435689860718,6
Novel,2008,3.8,26681233,,False,0.18033688011112042,2
Novocaine,2001,5.8,1788654,,False,1.5385416516886434,5
Now I'll Tell,1934,6.2,17006916,,False,0.9713475204444818,2
Now and Then,1995,6.8,2045991,37591674.0,False,0.2946177086188567,6
"Now, Voyager",1942,7.9,180993,,True,0.9713475204444818,2
Nowhere,1997,6.5,1223386,194201.0,False,0.8253914322289714,9
Nowhere Boy,2009,7.1,21779605,6413733.0,False,0.18033688011112042,2
Nowhere to Go,1958,6.8,19034228,,False,0.18033688011112042,2
Nowhere to Hide,1999,6.4,8003000,,False,1.4782619058470117,3
Nowhere to Run,1993,5.7,4046725,52189039.0,False,1.4782619058470117,3
Numb,2007,6.5,10802011,,False,0.9713475204444818,2
Number One,1969,5.5,2451503,,True,0.9713475204444818,2
Number One with a Bullet,1987,4.8,24777060,,False,1.4782619058470117,3
Numbri Aadmi,1991,4.9,29850091,,False,0.12022458674074694,3
Nuns on the Run,1990,6.0,168774,10959015.0,False,0.9713475204444818,2
Nurse Betty,2000,6.3,733818,29360400.0,False,1.5385416516886434,5
Nutcracker Fantasy,1979,6.7,11101980,,False,0.9713475204444818,2
Nuts,1987,6.6,4362550,30950002.0,True,0.4856737602222409,4
Nutty Professor II: The Klumps,2000,4.5,1917459,166339890.0,False,0.9713475204444818,2
Nuvva Nena,2012,4.7,34809788,,False,0.18033688011112042,2
Nuvvostanante Nenoddantana,2005,7.8,5656662,,False,0.09016844005556021,4
O,2001,6.1,1139962,19210835.0,False,1.9426950408889636,4
"O Brother, Where Art Thou?",2000,7.7,22216,71868327.0,True,0.8548553575682338,5
"Objective, Burma!",1945,7.3,4134701,,True,0.9713475204444818,2
Oblivion,1994,4.8,26622049,,False,0.9713475204444818,2
Observe and Report,2009,5.8,17916735,26973554.0,False,1.5385416516886434,5
Obsessed,2009,5.0,16792210,73830340.0,False,0.633947652638736,3
Ocean's Eleven,1960,6.5,154956,,False,1.9426950408889636,4
Ocean's Eleven,2001,7.7,2251266,450717150.0,False,1.9718967441318,6
Ocean's Thirteen,2007,6.9,3723947,311312624.0,False,1.8459253651633587,9
Ocean's Twelve,2004,6.5,1046470,362744280.0,False,1.1730532248624357,10
Octane,2003,4.3,5882490,15840000.0,False,0.9713475204444818,2
October 22,1998,6.1,24666022,,False,1.9426950408889636,4
October Sky,1999,7.8,1110047,34675800.0,False,0.633947652638736,3
Octopussy,1983,6.5,541642,187500000.0,False,1.5385416516886434,5
Odd Jobs,1986,4.5,4400057,,False,1.4782619058470117,3
Of Mice and Men,1992,7.4,622993,5471088.0,True,1.092765960500042,4
Off Beat,1986,5.0,12606584,4117061.0,False,0.9713475204444818,2
Off Limits,1988,6.2,3799386,,False,0.9713475204444818,2
Off the Black,2006,6.5,13989052,,False,1.4782619058470117,3
Office Killer,1997,5.2,1146934,,False,0.633947652638736,3
Office Space,1999,7.6,95953,10827810.0,False,1.092765960500042,4
Oh! What a Lovely War,1969,7.0,174437,,False,0.18033688011112042,2
"Oh, God!",1977,6.6,1940533,51061196.0,True,0.633947652638736,3
Oh... Rosalinda!!,1955,6.1,1273619,,False,0.9713475204444818,2
Okariki Okaru,2003,8.1,8045017,,False,0.12022458674074694,3
Okkadunnadu,2007,7.4,8587476,,False,0.09016844005556021,4
Old Dogs,2009,5.3,15860207,96753696.0,False,0.5275200059402145,8
Old Dogs,2009,6.4,15860207,96753696.0,False,0.5275200059402145,8
Old Gringo,1989,5.7,1996645,3574256.0,False,1.4782619058470117,3
Old San Francisco,1927,6.4,26365589,,False,0.9713475204444818,2
Old School,2003,7.0,974837,87055349.0,False,1.4782619058470117,3
Oliver & Company,1988,6.6,348979,74151346.0,False,1.4782619058470117,3
Oliver Twist,1948,7.8,626916,,False,0.9713475204444818,2
Oliver Twist,2005,6.8,2507687,,False,0.633947652638736,3
Oliver!,1968,7.4,4836572,77402877.0,True,0.633947652638736,3
Oliver's Story,1978,4.7,1075228,,False,0.9713475204444818,2
Oliviero Rising,2007,4.5,27487563,,False,0.18033688011112042,2
Om Jai Jagadish,2002,5.5,1326081,,False,0.6974642862568391,6
Om Shanti Om,2007,6.8,5778040,,True,0.6974642862568391,6
Omkara,2006,8.0,3675194,,False,0.12022458674074694,3
On Broadway,2007,5.8,6245744,,False,0.09016844005556021,4
On Deadly Ground,1994,4.6,67420,38590500.0,False,1.4782619058470117,3
On Golden Pond,1981,7.6,15119799,119285432.0,True,0.9713475204444818,2
On Guard,1997,6.9,13145083,,False,0.9713475204444818,2
On Her Majesty's Secret Service,1969,6.7,6268880,82000000.0,False,1.092765960500042,4
On Native Soil,2006,7.5,16055907,,False,0.9713475204444818,2
On Our Merry Way,1948,5.7,15087533,,False,0.12022458674074694,3
On War,2008,5.9,18737103,,False,0.9713475204444818,2
